elite,phenotype,antecedent,consequent,referenceCardinality,numConfirmations,numViolations,likelihood,pValue,fitness,acceptance,generality,elapsedTime
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q273186> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q273186> ;  ] . ","denaturation","denaturation",33,33,0,9.48034495789435e-09,0,33,TRUE,0.000145600868310633,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q415571> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","bleomycin","lung",8,4,4,0.2734375,0,4,TRUE,3.5297180196517e-05,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q27205> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q191341> ;  ] . ","fibrin","pulmonary alveolus",12,4,8,0.120849609375,1.33333333333333,4,TRUE,5.29457702947756e-05,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1413991> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","reperfusion injury","lung",12,3,9,0.0537109375,3,3,TRUE,5.29457702947756e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q754031> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","atelectasis","lung",5,3,2,0.3125,0,3,TRUE,2.20607376228232e-05,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q18986> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1460232> ;  ] . ","pergamon","virulence",1,1,0,0.5,0,1,TRUE,4.41214752456463e-06,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q210973> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q210973> ;  ] . ","cell signaling","cell signaling",245,245,0,3.20835920944713e-55,0,245,TRUE,0.00108097614351833,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q409325> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q409325> ;  ] . ","extracellular signal-regulated kinases","extracellular signal-regulated kinases",27,27,0,7.45058059692383e-09,0,27,TRUE,0.000119127983163245,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q409325> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q828130> ;  ] . ","extracellular signal-regulated kinases","signal transduction",27,13,14,0.149445980787277,0.037037037037037,13,TRUE,0.000119127983163245,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q409325> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q210973> ;  ] . ","extracellular signal-regulated kinases","cell signaling",27,10,17,0.0628552213311195,1.81481481481481,10,TRUE,0.000119127983163245,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q902835> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q828130> ;  ] . ","jak-stat signaling pathway","signal transduction",21,9,12,0.140156745910645,0.428571428571429,9,TRUE,9.26550980158573e-05,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q902835> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q210973> ;  ] . ","jak-stat signaling pathway","cell signaling",21,9,12,0.140156745910645,0.428571428571429,9,TRUE,9.26550980158573e-05,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q907967> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q828130> ;  ] . ","ccaat-enhancer-binding proteins","signal transduction",14,4,10,0.06109619140625,2.57142857142857,4,TRUE,6.17700653439048e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q147885> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q754447> ;  ] . ","legionella pneumophila","respiratory tract infection",12,3,9,0.0537109375,3,3,TRUE,5.29457702947756e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q724450> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q754447> ;  ] . ","world boxing council","respiratory tract infection",12,3,9,0.0537109375,3,3,TRUE,5.29457702947756e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q757678> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q754447> ;  ] . ","atopy","respiratory tract infection",13,3,10,0.034912109375,3.76923076923077,3,TRUE,5.73579178193402e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1430184> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q739897> ;  ] . ","performance appraisal","assay",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,13
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q908955> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q739897> ;  ] . ","column chromatography","assay",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q74363> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q739897> ;  ] . ","hippocampus","assay",1,1,0,0.5,0,1,TRUE,4.41214752456463e-06,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1111> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q36496> ;  ] . ","electric charge","ion",28,9,19,0.0257302075624466,3.57142857142857,9,TRUE,0.00012354013068781,13
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q14914279> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q4118894> ;  ] . ","npc1","viral entry",11,6,5,0.2255859375,0,6,TRUE,4.85336227702109e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q408047> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q36496> ;  ] . ","acetonitrile","ion",15,5,10,0.091644287109375,1.66666666666667,5,TRUE,6.61822128684695e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q7633348> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q5331908> ;  ] . ","sudan ebolavirus","ebolavirus",7,4,3,0.2734375,0,4,TRUE,3.08850326719524e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q407553> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q4118894> ;  ] . ","glycosaminoglycan","viral entry",11,4,7,0.1611328125,0.818181818181818,4,TRUE,4.85336227702109e-05,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q912362> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q182672> ;  ] . ","intensive animal farming","zoonosis",6,3,3,0.3125,0,3,TRUE,2.64728851473878e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1889> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q182672> ;  ] . ","diplomacy","zoonosis",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2040895> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q182672> ;  ] . ","canine influenza","zoonosis",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,12
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2040895> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q287246> ;  ] . ","canine influenza","influenza virus",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,12
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q185441> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q182672> ;  ] . ","member state of the european union","zoonosis",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2304808> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q103537> ;  ] . ","memory t cell","antigen",26,11,15,0.115128755569458,0.615384615384615,11,TRUE,0.00011471583563868,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q189933> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q3824358> ;  ] . ","microtubule","intracellular",17,6,11,0.09442138671875,1.47058823529412,6,TRUE,7.50065079175987e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q17907809> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q103537> ;  ] . ","ccr7","antigen",8,4,4,0.2734375,0,4,TRUE,3.5297180196517e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q962200> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q103537> ;  ] . ","cervical lymph nodes","antigen",11,4,7,0.1611328125,0.818181818181818,4,TRUE,4.85336227702109e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2475919> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q103537> ;  ] . ","subacute sclerosing panencephalitis","antigen",6,3,3,0.3125,0,3,TRUE,2.64728851473878e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q407693> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q285697> ;  ] . ","cytochrome p450","recombinant dna",12,3,9,0.0537109375,3,3,TRUE,5.29457702947756e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q415957> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1216998> ;  ] . ","genistein","neoplasm",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q142507> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q285697> ;  ] . ","gaussia","recombinant dna",2,2,0,0.25,0,2,TRUE,8.82429504912926e-06,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q180983> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q1216998> ;  ] . ","cytarabine","neoplasm",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q5013524> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q103537> ;  ] . ","cos cell lines","antigen",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q846759> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q103537> ;  ] . ","orders of magnitude","antigen",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,11
FALSE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q142507> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q3824358> ;  ] . ","gaussia","intracellular",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,2
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1706141> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","interleukin-1 family","inflammation",98,44,54,0.0483891737267182,1.02040816326531,44,TRUE,0.000432390457407334,17
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1076369> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","cytokine storm","inflammation",28,13,15,0.139482915401459,0.142857142857143,13,TRUE,0.00012354013068781,12
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q199695> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q10876> ;  ] . ","staphylococcus","bacteria",24,9,15,0.0779333114624023,1.5,9,TRUE,0.000105891540589551,11
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q12152> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","myocardial infarction","inflammation",25,8,17,0.0322334468364716,3.24,8,TRUE,0.000110303688114116,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q15325101> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","nfkbia","inflammation",13,5,8,0.1571044921875,0.692307692307692,5,TRUE,5.73579178193402e-05,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q32446> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","pulmonary fibrosis","inflammation",17,5,12,0.047210693359375,2.88235294117647,5,TRUE,7.50065079175987e-05,3
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q27205> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","fibrin","inflammation",12,5,7,0.193359375,0.333333333333333,5,TRUE,5.29457702947756e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2459684> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q103537> ;  ] . ","tumor antigen","antigen",8,4,4,0.2734375,0,4,TRUE,3.5297180196517e-05,33
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q16833590> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","area under the curve","inflammation",14,4,10,0.06109619140625,2.57142857142857,4,TRUE,6.17700653439048e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q134649> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q103537> ;  ] . ","diphtheria","antigen",8,4,4,0.2734375,0,4,TRUE,3.5297180196517e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1477> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","ulcerative colitis","inflammation",8,4,4,0.2734375,0,4,TRUE,3.5297180196517e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q571218> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q285697> ;  ] . ","fowlpox virus","recombinant dna",8,4,4,0.2734375,0,4,TRUE,3.5297180196517e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q3153701> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q103537> ;  ] . ","insufflation","antigen",10,4,6,0.205078125,0.4,4,TRUE,4.41214752456463e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1379273> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","surface area","inflammation",15,4,11,0.041656494140625,3.26666666666667,4,TRUE,6.61822128684695e-05,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q7844461> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q11829360> ;  ] . ","tritrichomonas foetus","gastrointestinal tract",5,3,2,0.3125,0,3,TRUE,2.20607376228232e-05,9
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q15146576> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","palatine tonsil","inflammation",4,3,1,0.25,0,3,TRUE,1.76485900982585e-05,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q18034009> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q101991> ;  ] . ","cd163","inflammation",10,3,7,0.1171875,1.6,3,TRUE,4.41214752456463e-05,7
FALSE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q3153701> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q285697> ;  ] . ","insufflation","recombinant dna",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,19
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1229911> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q189603> ;  ] . ","food security","public health",20,7,13,0.0739288330078125,1.8,7,TRUE,8.82429504912926e-05,17
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q34749> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q189603> ;  ] . ","social science","public health",20,7,13,0.0739288330078125,1.8,7,TRUE,8.82429504912926e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1368191> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q131742> ;  ] . ","liver transplantation","hepatitis",12,4,8,0.120849609375,1.33333333333333,4,TRUE,5.29457702947756e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q208163> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7377> ;  ] . ","signal processing","mammal",3,2,1,0.375,0,2,TRUE,1.32364425736939e-05,12
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2483208> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q189603> ;  ] . ","social security","public health",3,2,1,0.375,0,2,TRUE,1.32364425736939e-05,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1889778> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7377> ;  ] . ","trophoblasts","mammal",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q353551> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q131742> ;  ] . ","adefovir","hepatitis",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,4
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1663054> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q525512> ;  ] . ","ingestion","pathogen transmission",2,1,1,0.5,0,1,TRUE,8.82429504912926e-06,15
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q161885> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q189603> ;  ] . ","great britain","public health",1,1,0,0.5,0,1,TRUE,4.41214752456463e-06,8
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1877462> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","pulmonary function testing","lung",14,6,8,0.18328857421875,0.285714285714286,6,TRUE,6.17700653439048e-05,10
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q2095> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q39833> ;  ] . ","food","microorganism",11,3,8,0.08056640625,2.27272727272727,3,TRUE,4.85336227702109e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q664846> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q7886> ;  ] . ","national cancer institute","lung",10,2,8,0.0439453125,3.6,2,TRUE,4.41214752456463e-05,7
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q5121560> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q5121560> ;  ] . ","circovirus","circovirus",17,17,0,7.62939453125e-06,0,17,TRUE,7.50065079175987e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q18035304> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q506253> ;  ] . ","clec4m","dendritic cell",15,5,10,0.091644287109375,1.66666666666667,5,TRUE,6.61822128684695e-05,5
FALSE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q827489> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q39833> ;  ] . ","pentose phosphate pathway","microorganism",4,2,2,0.375,0,2,TRUE,1.76485900982585e-05,5
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q12190> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q12187> ;  ] . ","penicillin","antibiotic",16,10,6,0.1221923828125,0,10,TRUE,7.05943603930341e-05,6
TRUE," a sh:NodeShape ; sh:targetClass <http://www.wikidata.org/entity/Q1765564> ;  sh:property [  sh:path rdf:type ; sh:hasValue <http://www.wikidata.org/entity/Q5094647> ;  ] . ","septic shock","intensive care unit",25,9,16,0.0608853995800018,1.96,9,TRUE,0.000110303688114116,33
